,Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,CONDITION,ALLERGIES,Alanine aminotransferase [Enzymatic activity/volume] in Serum or Plasma,Albumin [Mass/volume] in Serum or Plasma,Alkaline phosphatase [Enzymatic activity/volume] in Serum or Plasma,American house dust mite IgE Ab in Serum,Aspartate aminotransferase [Enzymatic activity/volume] in Serum or Plasma,Bilirubin.total [Mass/volume] in Serum or Plasma,Bilirubin.total [Mass/volume] in Urine by Test strip,Body Height,Body Mass Index,Body Weight,Body mass index (BMI) [Percentile] Per age and gender,Body temperature,Calcium,Carbon Dioxide,Cat dander IgE Ab in Serum,Chloride,Cladosporium herbarum IgE Ab in Serum,Codfish IgE Ab in Serum,Common Ragweed IgE Ab in Serum,Cow milk IgE Ab in Serum,Creatinine,DALY,DXA [T-score] Bone density,Diastolic Blood Pressure,Egg white IgE Ab in Serum,Erythrocyte distribution width [Entitic volume] by Automated count,Erythrocytes [#/volume] in Blood by Automated count,Estimated Glomerular Filtration Rate,FEV1/FVC,Globulin [Mass/volume] in Serum by calculation,Glomerular filtration rate/1.73 sq M.predicted,Glucose,Glucose [Mass/volume] in Urine by Test strip,Head Occipital-frontal circumference,Heart rate,Hematocrit [Volume Fraction] of Blood,Hematocrit [Volume Fraction] of Blood by Automated count,Hemoglobin A1c/Hemoglobin.total in Blood,Hemoglobin [Mass/volume] in Blood,Hemoglobin.gastrointestinal [Presence] in Stool by Immunologic method,High Density Lipoprotein Cholesterol,History of Hospitalizations+Outpatient visits,Honey bee IgE Ab in Serum,Ketones [Mass/volume] in Urine by Test strip,Latex IgE Ab in Serum,Left ventricular Ejection fraction,Leukocytes [#/volume] in Blood by Automated count,Low Density Lipoprotein Cholesterol,Lymph nodes with isolated tumor cells [#] in Cancer specimen by Light microscopy,Lymph nodes with macrometastases [#] in Cancer specimen by Light microscopy,Lymph nodes with micrometastases [#] in Cancer specimen by Light microscopy,MCH [Entitic mass] by Automated count,MCHC [Mass/volume] by Automated count,MCV [Entitic volume] by Automated count,Mental health Outpatient Note,Microalbumin Creatinine Ratio,NT-proBNP,Oxygen saturation in Arterial blood,Pain severity - 0-10 verbal numeric rating [Score] - Reported,Peanut IgE Ab in Serum,Percentage area affected by eczema Head and Neck,Percentage area affected by eczema Lower extremitiy - bilateral,Percentage area affected by eczema Trunk,Percentage area affected by eczema Upper extremitiy - bilateral,Platelet distribution width [Entitic volume] in Blood by Automated count,Platelet mean volume [Entitic volume] in Blood by Automated count,Platelets [#/volume] in Blood by Automated count,Polyp size greatest dimension by CAP cancer protocols,Potassium,Prostate specific Ag [Mass/volume] in Serum or Plasma,Protein [Mass/volume] in Serum or Plasma,Protein [Mass/volume] in Urine by Test strip,QALY,QOLS,RBC Auto (Bld) [#/Vol],RDW - Erythrocyte distribution width Auto (RBC) [Entitic vol],Respiratory rate,Shrimp IgE Ab in Serum,Size.maximum dimension in Tumor,Sodium,Soybean IgE Ab in Serum,Specific gravity of Urine by Test strip,Systolic Blood Pressure,Thyrotropin [Units/volume] in Serum or Plasma,Thyroxine (T4) free [Mass/volume] in Serum or Plasma,Total Cholesterol,Total score [MMSE],Triglycerides,Urea Nitrogen,WBC Auto (Bld) [#/Vol],Walnut IgE Ab in Serum,Weight difference [Mass difference] --pre dialysis - post dialysis,Weight-for-length Per age and sex,Wheat IgE Ab in Serum,White oak IgE Ab in Serum,pH of Urine by Test strip
29,2f43a131-a43a-4c8c-a723-cc261adb9cc6,2017-02-23,,999-40-3169,,,,María Soledad68,Aparicio848,,white,hispanic,F,San Jose  San Jose  CR,547 Ziemann Burg,Boston,Massachusetts,Suffolk County,2215.0,42.43109777176137,-71.00157229853994,10057.19,1766.56,Otitis media,House dust mite allergy,,,,1.2,,,,47.7,16.4,3.2,60.5,,,,53.3,,9.4,0.3,5.7,0.3,,0.0,,73.0,55.5,40.8,4.4,,,,,,,32.1,70.0,,41.7,,17.0,,,,0.3,,0.3,,4.5,,,,,28.6,34.0,82.2,,,,,1.0,0.3,,,,,342.3,10.5,206.5,,,,,,0.0,1.0,,,13.0,0.1,,,0.3,,119.0,,,,,,,,0.2,,67.9,0.1,51.3,
30,2f43a131-a43a-4c8c-a723-cc261adb9cc6,2017-02-23,,999-40-3169,,,,María Soledad68,Aparicio848,,white,hispanic,F,San Jose  San Jose  CR,547 Ziemann Burg,Boston,Massachusetts,Suffolk County,2215.0,42.43109777176137,-71.00157229853994,10057.19,1766.56,Otitis media,Dander (animal) allergy,,,,1.2,,,,47.7,16.4,3.2,60.5,,,,53.3,,9.4,0.3,5.7,0.3,,0.0,,73.0,55.5,40.8,4.4,,,,,,,32.1,70.0,,41.7,,17.0,,,,0.3,,0.3,,4.5,,,,,28.6,34.0,82.2,,,,,1.0,0.3,,,,,342.3,10.5,206.5,,,,,,0.0,1.0,,,13.0,0.1,,,0.3,,119.0,,,,,,,,0.2,,67.9,0.1,51.3,
31,2f43a131-a43a-4c8c-a723-cc261adb9cc6,2017-02-23,,999-40-3169,,,,María Soledad68,Aparicio848,,white,hispanic,F,San Jose  San Jose  CR,547 Ziemann Burg,Boston,Massachusetts,Suffolk County,2215.0,42.43109777176137,-71.00157229853994,10057.19,1766.56,Otitis media,Allergy to grass pollen,,,,1.2,,,,47.7,16.4,3.2,60.5,,,,53.3,,9.4,0.3,5.7,0.3,,0.0,,73.0,55.5,40.8,4.4,,,,,,,32.1,70.0,,41.7,,17.0,,,,0.3,,0.3,,4.5,,,,,28.6,34.0,82.2,,,,,1.0,0.3,,,,,342.3,10.5,206.5,,,,,,0.0,1.0,,,13.0,0.1,,,0.3,,119.0,,,,,,,,0.2,,67.9,0.1,51.3,
32,2f43a131-a43a-4c8c-a723-cc261adb9cc6,2017-02-23,,999-40-3169,,,,María Soledad68,Aparicio848,,white,hispanic,F,San Jose  San Jose  CR,547 Ziemann Burg,Boston,Massachusetts,Suffolk County,2215.0,42.43109777176137,-71.00157229853994,10057.19,1766.56,Otitis media,Allergy to tree pollen,,,,1.2,,,,47.7,16.4,3.2,60.5,,,,53.3,,9.4,0.3,5.7,0.3,,0.0,,73.0,55.5,40.8,4.4,,,,,,,32.1,70.0,,41.7,,17.0,,,,0.3,,0.3,,4.5,,,,,28.6,34.0,82.2,,,,,1.0,0.3,,,,,342.3,10.5,206.5,,,,,,0.0,1.0,,,13.0,0.1,,,0.3,,119.0,,,,,,,,0.2,,67.9,0.1,51.3,
33,2f43a131-a43a-4c8c-a723-cc261adb9cc6,2017-02-23,,999-40-3169,,,,María Soledad68,Aparicio848,,white,hispanic,F,San Jose  San Jose  CR,547 Ziemann Burg,Boston,Massachusetts,Suffolk County,2215.0,42.43109777176137,-71.00157229853994,10057.19,1766.56,Otitis media,Allergy to eggs,,,,1.2,,,,47.7,16.4,3.2,60.5,,,,53.3,,9.4,0.3,5.7,0.3,,0.0,,73.0,55.5,40.8,4.4,,,,,,,32.1,70.0,,41.7,,17.0,,,,0.3,,0.3,,4.5,,,,,28.6,34.0,82.2,,,,,1.0,0.3,,,,,342.3,10.5,206.5,,,,,,0.0,1.0,,,13.0,0.1,,,0.3,,119.0,,,,,,,,0.2,,67.9,0.1,51.3,
34,2c634692-05d8-4122-9f46-dd9402e2cfc6,1970-12-22,,999-95-4888,S99924952,X32157318X,Mrs.,Margert370,Keeling57,M,white,nonhispanic,F,Billerica  Massachusetts  US,560 Herman Bridge,Malden,Massachusetts,Middlesex County,,42.44244784588782,-71.06719902923557,164688.04,36121.33,Body mass index 30+ - obesity (finding),,,,,,,,,158.8,30.2,76.1,,,9.8,27.2,,103.1,,,,,0.9,2.3,,75.0,,44.7,4.6,,,,,85.4,,,92.0,,44.0,6.2,14.8,,68.9,,,,,,3.7,96.6,,,,29.1,33.9,90.9,,,,,3.0,,,,,,244.5,10.8,258.4,,4.0,,,,36.7,0.9,,,14.0,,,141.4,,,112.0,,,195.0,,147.9,14.3,,,,,,,
35,860aff27-7431-47ee-968e-554470683160,1986-01-28,,999-89-1141,S99933543,X28303902X,Ms.,Margurite588,Fahey393,S,native,nonhispanic,F,Lynn  Massachusetts  US,471 Mayert Flat Unit 54,Peabody,Massachusetts,Essex County,,42.53946384035592,-70.93353942981541,694100.29,9291.249999999998,Cystitis,,,,,,,,,169.0,30.0,85.6,,,,,,,,,,,,0.0,,76.0,,40.0,4.6,,,,,,,,62.0,,45.8,,14.4,,63.3,,,,,,4.4,108.0,,,,28.2,34.9,84.0,,,,,2.0,,,,,,485.7,11.7,330.1,,,,,,23.0,1.0,,,14.0,,,,,,113.0,,,194.8,,117.4,,,,,,,,
36,acb4817f-0ece-41d8-b179-82397a95a44a,1983-09-12,,999-45-5448,S99962675,X89346662X,Mrs.,Frankie174,Heathcote539,M,white,nonhispanic,F,Somerville  Massachusetts  US,687 Howell Frontage road Apt 68,Abington,Massachusetts,Plymouth County,2351.0,42.07952522604181,-70.97370970346904,848827.37,5351.999999999999,Fracture of forearm,,,,,,,,,157.4,23.6,58.5,,,10.1,21.4,,110.2,,,,,0.9,0.0,,79.0,,42.1,4.8,,,,,70.3,,,93.0,33.3,38.3,6.0,16.1,,73.2,,,,,,9.6,97.3,,,,32.6,34.2,89.9,,,,,1.0,,,,,,428.0,11.3,250.6,,4.8,,,,26.0,1.0,4.5,45.2,13.0,,,139.0,,,119.0,,,197.0,,133.1,20.0,10.0,,,,,,
37,bf35e4fa-ea4f-40a4-8fe6-1f2f26e0aa45,2000-11-21,,999-87-8860,S99917788,,Ms.,Cecila397,Feil794,,white,nonhispanic,F,Nahant  Massachusetts  US,873 Mueller Arcade Unit 96,Ashland,Massachusetts,Middlesex County,,42.21389855778067,-71.50369511033304,499730.64,8240.12,Impacted molars,Latex allergy,,,,26.6,,,,139.2,17.5,33.8,62.8,37.6,,,84.4,,11.9,31.9,5.5,0.3,,0.0,,82.0,0.0,42.5,4.5,,,,,,,,73.0,,45.1,,13.4,,,,0.3,,23.5,,5.8,,,,,29.5,35.2,81.7,,,,,0.0,95.2,,,,,361.0,10.4,391.7,,,,,,9.0,1.0,,,13.0,72.2,,,0.1,,139.0,,,,,,,,0.1,,,71.4,32.4,
38,bf35e4fa-ea4f-40a4-8fe6-1f2f26e0aa45,2000-11-21,,999-87-8860,S99917788,,Ms.,Cecila397,Feil794,,white,nonhispanic,F,Nahant  Massachusetts  US,873 Mueller Arcade Unit 96,Ashland,Massachusetts,Middlesex County,,42.21389855778067,-71.50369511033304,499730.64,8240.12,Impacted molars,Allergy to mould,,,,26.6,,,,139.2,17.5,33.8,62.8,37.6,,,84.4,,11.9,31.9,5.5,0.3,,0.0,,82.0,0.0,42.5,4.5,,,,,,,,73.0,,45.1,,13.4,,,,0.3,,23.5,,5.8,,,,,29.5,35.2,81.7,,,,,0.0,95.2,,,,,361.0,10.4,391.7,,,,,,9.0,1.0,,,13.0,72.2,,,0.1,,139.0,,,,,,,,0.1,,,71.4,32.4,
39,bf35e4fa-ea4f-40a4-8fe6-1f2f26e0aa45,2000-11-21,,999-87-8860,S99917788,,Ms.,Cecila397,Feil794,,white,nonhispanic,F,Nahant  Massachusetts  US,873 Mueller Arcade Unit 96,Ashland,Massachusetts,Middlesex County,,42.21389855778067,-71.50369511033304,499730.64,8240.12,Impacted molars,House dust mite allergy,,,,26.6,,,,139.2,17.5,33.8,62.8,37.6,,,84.4,,11.9,31.9,5.5,0.3,,0.0,,82.0,0.0,42.5,4.5,,,,,,,,73.0,,45.1,,13.4,,,,0.3,,23.5,,5.8,,,,,29.5,35.2,81.7,,,,,0.0,95.2,,,,,361.0,10.4,391.7,,,,,,9.0,1.0,,,13.0,72.2,,,0.1,,139.0,,,,,,,,0.1,,,71.4,32.4,
40,bf35e4fa-ea4f-40a4-8fe6-1f2f26e0aa45,2000-11-21,,999-87-8860,S99917788,,Ms.,Cecila397,Feil794,,white,nonhispanic,F,Nahant  Massachusetts  US,873 Mueller Arcade Unit 96,Ashland,Massachusetts,Middlesex County,,42.21389855778067,-71.50369511033304,499730.64,8240.12,Impacted molars,Dander (animal) allergy,,,,26.6,,,,139.2,17.5,33.8,62.8,37.6,,,84.4,,11.9,31.9,5.5,0.3,,0.0,,82.0,0.0,42.5,4.5,,,,,,,,73.0,,45.1,,13.4,,,,0.3,,23.5,,5.8,,,,,29.5,35.2,81.7,,,,,0.0,95.2,,,,,361.0,10.4,391.7,,,,,,9.0,1.0,,,13.0,72.2,,,0.1,,139.0,,,,,,,,0.1,,,71.4,32.4,
41,bf35e4fa-ea4f-40a4-8fe6-1f2f26e0aa45,2000-11-21,,999-87-8860,S99917788,,Ms.,Cecila397,Feil794,,white,nonhispanic,F,Nahant  Massachusetts  US,873 Mueller Arcade Unit 96,Ashland,Massachusetts,Middlesex County,,42.21389855778067,-71.50369511033304,499730.64,8240.12,Impacted molars,Allergy to grass pollen,,,,26.6,,,,139.2,17.5,33.8,62.8,37.6,,,84.4,,11.9,31.9,5.5,0.3,,0.0,,82.0,0.0,42.5,4.5,,,,,,,,73.0,,45.1,,13.4,,,,0.3,,23.5,,5.8,,,,,29.5,35.2,81.7,,,,,0.0,95.2,,,,,361.0,10.4,391.7,,,,,,9.0,1.0,,,13.0,72.2,,,0.1,,139.0,,,,,,,,0.1,,,71.4,32.4,
42,bf35e4fa-ea4f-40a4-8fe6-1f2f26e0aa45,2000-11-21,,999-87-8860,S99917788,,Ms.,Cecila397,Feil794,,white,nonhispanic,F,Nahant  Massachusetts  US,873 Mueller Arcade Unit 96,Ashland,Massachusetts,Middlesex County,,42.21389855778067,-71.50369511033304,499730.64,8240.12,Impacted molars,Allergy to tree pollen,,,,26.6,,,,139.2,17.5,33.8,62.8,37.6,,,84.4,,11.9,31.9,5.5,0.3,,0.0,,82.0,0.0,42.5,4.5,,,,,,,,73.0,,45.1,,13.4,,,,0.3,,23.5,,5.8,,,,,29.5,35.2,81.7,,,,,0.0,95.2,,,,,361.0,10.4,391.7,,,,,,9.0,1.0,,,13.0,72.2,,,0.1,,139.0,,,,,,,,0.1,,,71.4,32.4,
43,bf35e4fa-ea4f-40a4-8fe6-1f2f26e0aa45,2000-11-21,,999-87-8860,S99917788,,Ms.,Cecila397,Feil794,,white,nonhispanic,F,Nahant  Massachusetts  US,873 Mueller Arcade Unit 96,Ashland,Massachusetts,Middlesex County,,42.21389855778067,-71.50369511033304,499730.64,8240.12,Impacted molars,Allergy to wheat,,,,26.6,,,,139.2,17.5,33.8,62.8,37.6,,,84.4,,11.9,31.9,5.5,0.3,,0.0,,82.0,0.0,42.5,4.5,,,,,,,,73.0,,45.1,,13.4,,,,0.3,,23.5,,5.8,,,,,29.5,35.2,81.7,,,,,0.0,95.2,,,,,361.0,10.4,391.7,,,,,,9.0,1.0,,,13.0,72.2,,,0.1,,139.0,,,,,,,,0.1,,,71.4,32.4,
44,bf35e4fa-ea4f-40a4-8fe6-1f2f26e0aa45,2000-11-21,,999-87-8860,S99917788,,Ms.,Cecila397,Feil794,,white,nonhispanic,F,Nahant  Massachusetts  US,873 Mueller Arcade Unit 96,Ashland,Massachusetts,Middlesex County,,42.21389855778067,-71.50369511033304,499730.64,8240.12,Impacted molars,Shellfish allergy,,,,26.6,,,,139.2,17.5,33.8,62.8,37.6,,,84.4,,11.9,31.9,5.5,0.3,,0.0,,82.0,0.0,42.5,4.5,,,,,,,,73.0,,45.1,,13.4,,,,0.3,,23.5,,5.8,,,,,29.5,35.2,81.7,,,,,0.0,95.2,,,,,361.0,10.4,391.7,,,,,,9.0,1.0,,,13.0,72.2,,,0.1,,139.0,,,,,,,,0.1,,,71.4,32.4,
45,bf35e4fa-ea4f-40a4-8fe6-1f2f26e0aa45,2000-11-21,,999-87-8860,S99917788,,Ms.,Cecila397,Feil794,,white,nonhispanic,F,Nahant  Massachusetts  US,873 Mueller Arcade Unit 96,Ashland,Massachusetts,Middlesex County,,42.21389855778067,-71.50369511033304,499730.64,8240.12,Impacted molars,Allergy to fish,,,,26.6,,,,139.2,17.5,33.8,62.8,37.6,,,84.4,,11.9,31.9,5.5,0.3,,0.0,,82.0,0.0,42.5,4.5,,,,,,,,73.0,,45.1,,13.4,,,,0.3,,23.5,,5.8,,,,,29.5,35.2,81.7,,,,,0.0,95.2,,,,,361.0,10.4,391.7,,,,,,9.0,1.0,,,13.0,72.2,,,0.1,,139.0,,,,,,,,0.1,,,71.4,32.4,
46,bf35e4fa-ea4f-40a4-8fe6-1f2f26e0aa45,2000-11-21,,999-87-8860,S99917788,,Ms.,Cecila397,Feil794,,white,nonhispanic,F,Nahant  Massachusetts  US,873 Mueller Arcade Unit 96,Ashland,Massachusetts,Middlesex County,,42.21389855778067,-71.50369511033304,499730.64,8240.12,Impacted molars,Allergy to peanuts,,,,26.6,,,,139.2,17.5,33.8,62.8,37.6,,,84.4,,11.9,31.9,5.5,0.3,,0.0,,82.0,0.0,42.5,4.5,,,,,,,,73.0,,45.1,,13.4,,,,0.3,,23.5,,5.8,,,,,29.5,35.2,81.7,,,,,0.0,95.2,,,,,361.0,10.4,391.7,,,,,,9.0,1.0,,,13.0,72.2,,,0.1,,139.0,,,,,,,,0.1,,,71.4,32.4,
47,c8403116-d069-4130-aa02-39954fc971b5,1967-03-26,,999-30-3779,S99921155,X22726136X,Ms.,Kim439,Ruecker817,S,white,nonhispanic,F,Billerica  Massachusetts  US,562 Windler Tunnel,Fitchburg,Massachusetts,Worcester County,,42.61144194796878,-71.7727461157454,1084777.45,14335.009999999998,Normal pregnancy,,46.8,4.5,136.1,,11.3,1.0,,156.3,27.3,66.7,,37.4,8.7,27.5,,110.9,,,,,0.8,1.2,,84.0,,45.5,4.0,,,3.3,67.1,77.9,,,83.0,33.1,40.2,6.4,11.5,,48.0,,,,,,8.4,138.7,,,,30.9,35.5,91.4,,,,,3.0,,,,,,213.5,11.9,204.1,,3.7,,71.1,,40.8,1.0,4.3,43.3,14.0,,,141.7,,,133.0,,,184.0,,196.6,16.1,4.2,,,,,,
48,b1bc3c89-4e7b-41fd-a58b-9bf4ce2b40a9,1973-07-04,,999-85-9257,S99974338,X55702266X,Mr.,Louie190,Jacobi462,M,white,nonhispanic,M,Lynn  Massachusetts  US,255 Ondricka Common,Deerfield,Massachusetts,Franklin County,,42.574668213480976,-72.56258294874279,1018792.98,10929.18,Acute viral pharyngitis (disorder),,,,,,,,,174.7,27.9,85.1,,,,,,,,,,,,0.6,,106.0,,39.9,5.3,,,,,,,,69.0,,47.6,,14.4,,80.0,,,,,,6.7,64.4,,,,27.4,35.3,82.0,,,,,2.0,,,,,,391.3,11.5,408.9,,,,,,35.4,1.0,,,13.0,,,,,,158.0,,,171.8,,137.4,,,,,,,,
49,50e7ede4-7ca1-4b2c-ae64-6b88b58eeaac,1965-10-15,,999-85-8713,S99926370,X24151910X,Ms.,Marvel321,Wyman904,S,white,nonhispanic,F,Wilbraham  Massachusetts  US,913 Schiller Well Apt 80,Burlington,Massachusetts,Middlesex County,1803.0,42.48474039864766,-71.23413740070445,1444325.28,4353.0,Otitis media,,,,,,,,,161.0,27.8,72.0,,38.0,,,,,,,,,,0.5,,76.0,,43.6,4.7,,,,,,,,94.0,,47.1,,16.0,18.1,74.4,,,,,,5.1,93.0,,,,29.4,33.1,92.8,,,,,1.0,,,,,,183.5,11.2,281.4,2.9,,,,,43.5,0.9,,,15.0,,,,,,136.0,,,188.8,,107.6,,,,,,,,
50,5a8c7f6d-b15c-4c55-b299-5bf8c2b35ad4,1993-03-09,,999-21-6421,S99977193,X871956X,Mrs.,Luciana251,Jakubowski832,M,asian,nonhispanic,F,Beijing  Beijing Municipality  CN,703 Stehr Walk,Chelmsford,Massachusetts,Middlesex County,,42.61896977578778,-71.36031919442007,669499.53,4274.639999999999,Acute bronchitis (disorder),,,,,,,,,165.8,25.1,69.0,82.2,37.6,,,,,,,,,,0.0,,79.0,,45.5,4.1,,,,,,,,73.0,,44.8,,17.5,,,,,,,,9.4,,,,,30.4,33.2,83.5,,,,,2.0,,,,,,343.5,11.4,404.7,,,,,,16.0,1.0,,,13.0,,,,,,125.0,,,,,,,,,,,,,
51,73f124a4-e69e-4b8c-a447-e72d23dc54be,1967-06-14,,999-95-2422,S99937677,X23067491X,Mrs.,Ashton21,Schmidt332,M,white,nonhispanic,F,Dighton  Massachusetts  US,257 Jerde Rue,Quincy,Massachusetts,Norfolk County,2170.0,42.31096749809112,-71.02359767170348,1248206.86,11811.21,Viral sinusitis (disorder),,35.1,5.2,79.5,,22.7,0.1,,166.0,30.5,83.9,,,10.1,21.0,,101.9,,,,,1.0,2.2,,76.0,,44.3,4.4,,,2.2,67.3,96.7,,,61.0,,39.5,6.2,12.8,,40.3,,,,,,9.3,117.3,,,,32.6,34.5,80.8,,,,,3.0,,,,,,329.8,9.7,386.1,,5.1,,65.0,,39.8,0.9,,,12.0,,,142.9,,,121.0,,,251.2,,372.8,11.3,,,,,,,
52,ad7c452d-c8e9-40ae-a5ed-90b7bd93d2ac,1987-08-03,,999-47-3790,S99966334,X42022147X,Mr.,Erwin847,Weimann465,S,white,hispanic,M,Quincy  Massachusetts  US,297 Fritsch Estate Apt 24,Lynnfield,Massachusetts,Essex County,,42.570671540821,-71.04404349781522,718679.1,11799.199999999995,Sinusitis (disorder),Allergy to mould,,,,,,,,170.8,27.4,79.8,,,,,,,,,,,,0.0,,82.0,,41.3,5.0,,,,,,,,99.0,,40.3,,16.3,,61.0,,,,,,9.3,92.6,,,,31.4,35.6,91.4,,,,,2.0,,,,,,418.9,10.6,199.6,,,,,,22.0,1.0,,,15.0,,,,,,107.0,,,180.0,,132.2,,,,,,,,
53,ad7c452d-c8e9-40ae-a5ed-90b7bd93d2ac,1987-08-03,,999-47-3790,S99966334,X42022147X,Mr.,Erwin847,Weimann465,S,white,hispanic,M,Quincy  Massachusetts  US,297 Fritsch Estate Apt 24,Lynnfield,Massachusetts,Essex County,,42.570671540821,-71.04404349781522,718679.1,11799.199999999995,Sinusitis (disorder),House dust mite allergy,,,,,,,,170.8,27.4,79.8,,,,,,,,,,,,0.0,,82.0,,41.3,5.0,,,,,,,,99.0,,40.3,,16.3,,61.0,,,,,,9.3,92.6,,,,31.4,35.6,91.4,,,,,2.0,,,,,,418.9,10.6,199.6,,,,,,22.0,1.0,,,15.0,,,,,,107.0,,,180.0,,132.2,,,,,,,,
54,ad7c452d-c8e9-40ae-a5ed-90b7bd93d2ac,1987-08-03,,999-47-3790,S99966334,X42022147X,Mr.,Erwin847,Weimann465,S,white,hispanic,M,Quincy  Massachusetts  US,297 Fritsch Estate Apt 24,Lynnfield,Massachusetts,Essex County,,42.570671540821,-71.04404349781522,718679.1,11799.199999999995,Sinusitis (disorder),Dander (animal) allergy,,,,,,,,170.8,27.4,79.8,,,,,,,,,,,,0.0,,82.0,,41.3,5.0,,,,,,,,99.0,,40.3,,16.3,,61.0,,,,,,9.3,92.6,,,,31.4,35.6,91.4,,,,,2.0,,,,,,418.9,10.6,199.6,,,,,,22.0,1.0,,,15.0,,,,,,107.0,,,180.0,,132.2,,,,,,,,
55,ad7c452d-c8e9-40ae-a5ed-90b7bd93d2ac,1987-08-03,,999-47-3790,S99966334,X42022147X,Mr.,Erwin847,Weimann465,S,white,hispanic,M,Quincy  Massachusetts  US,297 Fritsch Estate Apt 24,Lynnfield,Massachusetts,Essex County,,42.570671540821,-71.04404349781522,718679.1,11799.199999999995,Sinusitis (disorder),Allergy to grass pollen,,,,,,,,170.8,27.4,79.8,,,,,,,,,,,,0.0,,82.0,,41.3,5.0,,,,,,,,99.0,,40.3,,16.3,,61.0,,,,,,9.3,92.6,,,,31.4,35.6,91.4,,,,,2.0,,,,,,418.9,10.6,199.6,,,,,,22.0,1.0,,,15.0,,,,,,107.0,,,180.0,,132.2,,,,,,,,
56,ad7c452d-c8e9-40ae-a5ed-90b7bd93d2ac,1987-08-03,,999-47-3790,S99966334,X42022147X,Mr.,Erwin847,Weimann465,S,white,hispanic,M,Quincy  Massachusetts  US,297 Fritsch Estate Apt 24,Lynnfield,Massachusetts,Essex County,,42.570671540821,-71.04404349781522,718679.1,11799.199999999995,Sinusitis (disorder),Allergy to tree pollen,,,,,,,,170.8,27.4,79.8,,,,,,,,,,,,0.0,,82.0,,41.3,5.0,,,,,,,,99.0,,40.3,,16.3,,61.0,,,,,,9.3,92.6,,,,31.4,35.6,91.4,,,,,2.0,,,,,,418.9,10.6,199.6,,,,,,22.0,1.0,,,15.0,,,,,,107.0,,,180.0,,132.2,,,,,,,,
57,5056439c-015e-4968-9281-2b8c72c3926e,1986-08-24,1991-04-30,999-39-5390,,,,Mabel261,Larkin917,,white,nonhispanic,F,Granby  Massachusetts  US,844 Hammes Byway,Framingham,Massachusetts,Middlesex County,1702.0,42.34587561056077,-71.42562595250615,105623.12,860.2199999999998,Normal pregnancy,,,,,,,,,54.3,16.0,4.2,48.7,,,,,,,,,,,,,78.0,,44.2,3.9,,,,,,,36.5,72.0,,45.3,,13.7,,,,,,,,9.1,,,,,27.4,35.3,80.7,,,,,1.0,,,,,,274.4,11.9,298.9,,,,,,,,,,13.0,,,,,,126.0,,,,,,,,,,26.7,,,
58,e20fb002-6dc6-4cea-ba4b-7f528ccf6572,2005-11-30,,999-75-9476,,,,Victor265,Dickinson688,,asian,nonhispanic,M,Waltham  Massachusetts  US,765 Harber Club,Winchester,Massachusetts,Middlesex County,1890.0,42.47282661748736,-71.11767065045873,297061.55,4562.119999999999,Chronic sinusitis (disorder),Latex allergy,,,,51.3,,,,103.8,16.6,17.9,81.8,,,,91.1,,19.1,0.3,92.9,0.3,,0.1,,72.0,0.3,42.6,4.4,,,,,,,,91.0,,39.6,,14.1,,,,0.0,,42.2,,4.6,,,,,31.1,35.3,80.2,,,,,0.0,0.2,,,,,233.4,10.7,235.8,,,,,,3.9,1.0,,,14.0,0.2,,,0.2,,123.0,,,,,,,,0.1,,,0.2,80.4,
59,e20fb002-6dc6-4cea-ba4b-7f528ccf6572,2005-11-30,,999-75-9476,,,,Victor265,Dickinson688,,asian,nonhispanic,M,Waltham  Massachusetts  US,765 Harber Club,Winchester,Massachusetts,Middlesex County,1890.0,42.47282661748736,-71.11767065045873,297061.55,4562.119999999999,Chronic sinusitis (disorder),Allergy to mould,,,,51.3,,,,103.8,16.6,17.9,81.8,,,,91.1,,19.1,0.3,92.9,0.3,,0.1,,72.0,0.3,42.6,4.4,,,,,,,,91.0,,39.6,,14.1,,,,0.0,,42.2,,4.6,,,,,31.1,35.3,80.2,,,,,0.0,0.2,,,,,233.4,10.7,235.8,,,,,,3.9,1.0,,,14.0,0.2,,,0.2,,123.0,,,,,,,,0.1,,,0.2,80.4,
60,e20fb002-6dc6-4cea-ba4b-7f528ccf6572,2005-11-30,,999-75-9476,,,,Victor265,Dickinson688,,asian,nonhispanic,M,Waltham  Massachusetts  US,765 Harber Club,Winchester,Massachusetts,Middlesex County,1890.0,42.47282661748736,-71.11767065045873,297061.55,4562.119999999999,Chronic sinusitis (disorder),House dust mite allergy,,,,51.3,,,,103.8,16.6,17.9,81.8,,,,91.1,,19.1,0.3,92.9,0.3,,0.1,,72.0,0.3,42.6,4.4,,,,,,,,91.0,,39.6,,14.1,,,,0.0,,42.2,,4.6,,,,,31.1,35.3,80.2,,,,,0.0,0.2,,,,,233.4,10.7,235.8,,,,,,3.9,1.0,,,14.0,0.2,,,0.2,,123.0,,,,,,,,0.1,,,0.2,80.4,
